Unnamed: 0,id,name,lat,lon,splitFailurePct,startDate,endDate,day count,startTime,endTime,days_of_week,reportID,lookup,ID,Month,Year,Time,totalVehicleVolume,start_dt,month_no,year_no,crash_count,crashes per 1000 veh,total_crashes,tot crashes per 1000 veh
32392,30.2982_-97.7485,West 29th Street,30.29816,-97.74847,1.741,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,147642,44652,4,2022,0,0,3,0.020319421
32393,30.3036_-97.7160,East 45th Street & Airport Boulevard,30.30361,-97.71599,2.569,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92726,44652,4,2022,0,0,10,0.107844617
32394,30.3057_-97.7442,West 38th Street & Medical Parkway,30.30569,-97.74417,4.274,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,94352,44652,4,2022,1,1.05986E-05,9,0.095387485
32395,30.3064_-97.7358,Guadalupe Street & West 41st Street,30.30639,-97.73583,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,67035,44652,4,2022,0,0,3,0.044752741
32396,30.3085_-97.6708,Manor Road & Northeast Drive,30.30853,-97.67077,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,48938,44652,4,2022,0,0,7,0.14303813
32397,30.3135_-97.7672,West 35th Street & Pecos Street,30.31354,-97.76716,0.041,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,86206,44652,4,2022,0,0,0,0
32398,30.3158_-97.7015,Cameron Road & Northridge Drive,30.31578,-97.70149,0.299,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,53153,44652,4,2022,0,0,6,0.112881681
32399,30.3187_-97.6614,Springdale Road & Pecan Brook Drive,30.31868,-97.66137,0.101,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84586,44652,4,2022,0,0,0,0
32400,30.3206_-97.7534,West 45th Street & Bull Creek Road,30.32056,-97.75344,0.129,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,81705,44652,4,2022,0,0,3,0.036717459
32401,30.3263_-97.6735,East US Highway 290 & East Anderson Lane,30.32629,-97.6735,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,66101,44652,4,2022,0,0,17,0.257182191
32402,30.3642_-97.7148,Payton Gin Road & Ohlen Road,30.36419,-97.7148,0.126,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,42017,44652,4,2022,0,0,3,0.071399672
32403,30.3700_-97.6675,Wandering Way & Dessau Road,30.36999,-97.66748,0.047,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,90639,44652,4,2022,0,0,4,0.044131114
32404,30.3773_-97.6587,Shropshire Boulevard & Dessau Road,30.37727,-97.65868,0.763,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,149617,44652,4,2022,0,0,14,0.093572254
32405,30.3835_-97.7241,Rutland Drive,30.38347,-97.72407,0.909,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,188785,44652,4,2022,0,0,14,0.074158434
32406,30.4003_-97.7425,West Braker Lane,30.40029,-97.74253,0.412,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,122268,44652,4,2022,0,0,7,0.057251284
32407,30.4006_-97.7078,Stonehollow Drive & Gracy Farms Lane,30.4006,-97.70775,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,27610,44652,4,2022,0,0,0,0
32408,30.4007_-97.7489,Morado Circle & Jollyville Road,30.4007,-97.74889,0.124,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,70433,44652,4,2022,0,0,11,0.156176792
32409,30.4080_-97.6759,East Parmer Lane,30.40802,-97.67591,0.065,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,141359,44652,4,2022,0,0,0,0
32410,30.4200_-97.7037,Parmer Lane,30.41997,-97.70366,0.089,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,184408,44652,4,2022,0,0,7,0.037959308
32411,30.4808_-97.7450,North Ranch Road 620 & Pearson Ranch Road,30.48082,-97.745,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,74979,44652,4,2022,0,0,0,0
32412,30.1760_-97.8226,Monarch Drive & Menchaca Road,30.176,-97.82261,0.289,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,115540,44652,4,2022,0,0,4,0.034620045
32413,30.1940_-97.7447,East Stassney Lane & South Pleasant Valley Road,30.19396,-97.74468,0.619,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,79919,44652,4,2022,0,0,12,0.150152029
32414,30.2107_-97.7871,West Stassney Lane & Emerald Forest Drive,30.21071,-97.78708,0.051,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92682,44652,4,2022,1,1.07896E-05,5,0.053947908
32415,30.2196_-97.7440,Woodward Street & Parker Lane,30.21962,-97.74397,0.048,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,42307,44652,4,2022,0,0,6,0.141820503
32416,30.2207_-97.8370,West William Cannon Drive & South Mopac Expressway,30.22069,-97.83699,1.514,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,173457,44652,4,2022,0,0,11,0.063416293
32417,30.2234_-97.7924,Menchaca Road & Lansing Drive,30.22345,-97.79241,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84011,44652,4,2022,1,1.19032E-05,5,0.059516016
32418,30.2297_-97.7602,Lightsey Road & South Congress Avenue,30.22966,-97.76024,0.251,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,134712,44652,4,2022,0,0,12,0.089078924
32419,30.2353_-97.7640,South 1st Street & Powell Circle,30.23529,-97.76397,0.237,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112041,44652,4,2022,0,0,1,0.008925304
32420,30.2411_-97.7374,Woodland Avenue & South Interstate 35,30.24106,-97.73742,0.6,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,65358,44652,4,2022,0,0,13,0.198904495
32421,30.2545_-97.8656,West William Cannon Drive & Southwest Parkway,30.25451,-97.86563,0.053,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,173708,44652,4,2022,0,0,6,0.034540724
32422,30.2603_-97.7557,Barton Springs Road & Dawson Road,30.26034,-97.75574,0.429,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,91441,44652,4,2022,0,0,1,0.010936013
32423,30.2674_-97.7368,East 7th Street & Red River Street,30.26743,-97.73684,3.147,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,91862,44652,4,2022,1,1.08859E-05,9,0.097973047
32424,30.2681_-97.6963,Goodwin Avenue & Airport Boulevard,30.26808,-97.69627,0.185,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,111219,44652,4,2022,0,0,6,0.053947617
32425,30.2681_-97.7466,West 5th Street & Guadalupe Street,30.26811,-97.74663,1.044,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,121951,44652,4,2022,0,0,11,0.090200162
32426,30.2687_-97.7488,West 5th Street & Nueces Street,30.26871,-97.7488,0.939,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,50514,44652,4,2022,0,0,4,0.079185968
32427,30.2703_-97.7325,North Interstate 35 & East 11th Street,30.27034,-97.73248,1.14,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,79926,44652,4,2022,2,2.50231E-05,17,0.212696744
32428,30.2785_-97.7452,West 15th Street & Nueces Street,30.27852,-97.74515,0.208,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,148029,44652,4,2022,1,6.75543E-06,6,0.040532598
32429,30.2796_-97.7345,Trinity Street & East Martin Luther King Jr Boulevard,30.27963,-97.73453,8.46,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,108050,44652,4,2022,0,0,5,0.046274873
32430,30.2838_-97.8242,Lost Creek Boulevard & South Capital of Texas Highway,30.28383,-97.82423,0.121,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,299496,44652,4,2022,0,0,12,0.040067313
32431,30.2847_-97.6598,FM 969 & Craigwood Drive,30.28473,-97.65982,0.03,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,140214,44652,4,2022,0,0,9,0.064187599
32432,30.2858_-97.6660,East Martin Luther King Junior Boulevard,30.28581,-97.66601,1.526,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,153530,44652,4,2022,0,0,19,0.123754315
32433,30.2878_-97.7431,Nueces Street & West 24th Street,30.28781,-97.74312,0.118,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,141829,44652,4,2022,0,0,1,0.007050744
32434,30.2893_-97.7346,East Dean Keeton Street & San Jacinto Boulevard,30.2893,-97.7346,0.225,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,147973,44652,4,2022,0,0,2,0.013515979
32435,30.2895_-97.7368,West Dean Keeton Street,30.28947,-97.73682,0.348,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,108548,44652,4,2022,1,9.21251E-06,6,0.055275086
32436,30.2936_-97.6778,East 51st Street & Springdale Road,30.29361,-97.67782,0.088,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,76975,44652,4,2022,0,0,11,0.14290354
32437,30.2965_-97.7232,East 38½ Street & Red River Street,30.29654,-97.72317,1.061,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,77143,44652,4,2022,0,0,0,0
32438,30.3003_-97.6482,Loyola Lane & Johnny Morris Road,30.30023,-97.64825,1.349,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,103446,44652,4,2022,0,0,18,0.174003828
32439,30.3071_-97.7475,Shoal Creek Boulevard & West 38th Street,30.30708,-97.74751,0.022,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,110836,44652,4,2022,0,0,1,0.009022339
32440,30.3087_-97.6692,Manor Road & Springdale Road,30.30869,-97.66916,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,83786,44652,4,2022,0,0,2,0.023870336
32441,30.3092_-97.7507,Jefferson Street & West 38th Street,30.30919,-97.75066,0.266,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,17440,44652,4,2022,0,0,2,0.114678899
32442,30.3109_-97.7330,Guadalupe Street,30.31087,-97.73297,0.284,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,104749,44652,4,2022,0,0,19,0.18138598
32443,30.3173_-97.6997,Cameron Road & Briarcliff Boulevard,30.31726,-97.69966,0.192,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,63915,44652,4,2022,0,0,5,0.078228898
32444,30.3276_-97.7491,Hancock Drive & Bull Creek Road,30.32763,-97.74915,0.095,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,43112,44652,4,2022,0,0,0,0
32445,30.3531_-97.7142,Research Boulevard,30.35312,-97.7142,0.7,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,65820,44652,4,2022,1,1.5193E-05,13,0.197508356
32446,30.3780_-97.6355,East Parmer Lane & Samsung Plant,30.37804,-97.6355,0.06,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,126588,44652,4,2022,0,0,3,0.023698929
32447,30.3898_-97.7443,North Capital of Texas Highway,30.38978,-97.74432,0.229,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,237230,44652,4,2022,0,0,3,0.012645955
32448,30.4077_-97.6735,East Parmer Lane,30.40771,-97.67347,0.198,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,99609,44652,4,2022,0,0,0,0
32449,30.4449_-97.7779,Pond Springs Road,30.44491,-97.7779,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,40369,44652,4,2022,0,0,3,0.074314449
32450,30.1672_-97.7910,West Slaughter Lane & Cullen Lane,30.16721,-97.79095,5.992,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,132183,44652,4,2022,2,1.51305E-05,17,0.128609579
32451,30.2005_-97.7857,Eberhart Lane & South 1st Street,30.20054,-97.78568,0.046,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,91237,44652,4,2022,1,1.09605E-05,3,0.032881397
32452,30.2005_-97.8655,ddi & West Slaughter Lane,30.20051,-97.86545,0.106,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,178299,44652,4,2022,0,0,0,0
32453,30.2006_-97.8784,West Slaughter Lane & Escarpment Boulevard,30.20063,-97.87837,1.47,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,147807,44652,4,2022,0,0,7,0.047359056
32454,30.2009_-97.8709,West Slaughter Lane,30.2009,-97.87089,0.075,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,115789,44652,4,2022,0,0,8,0.069091192
32455,30.2210_-97.7729,West Saint Elmo Road & South 1st Street,30.22104,-97.77288,0.341,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,107690,44652,4,2022,0,0,6,0.05571548
32456,30.2300_-97.7316,East Oltorf Street & Douglas Street,30.23003,-97.73159,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,64279,44652,4,2022,0,0,9,0.140014624
32457,30.2358_-97.8232,West US Highway 290 & South Mopac Expressway,30.2358,-97.82322,0.736,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,66135,44652,4,2022,0,0,2,0.030241173
32458,30.2422_-97.8009,South Capital of Texas Highway,30.24219,-97.80094,0.511,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,126098,44652,4,2022,0,0,3,0.02379102
32459,30.2476_-97.8041,South Capital of Texas Highway,30.24764,-97.8041,0.037,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,212371,44652,4,2022,0,0,6,0.028252445
32460,30.2519_-97.7043,Springdale Road & East Cesar Chavez Street,30.25192,-97.70431,0.152,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,61876,44652,4,2022,0,0,4,0.06464542
32461,30.2597_-97.7493,East Riverside Drive & South 1st Street,30.25973,-97.74933,2.375,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,182447,44652,4,2022,0,0,8,0.04384835
32462,30.2610_-97.7358,North Interstate 35 & East Cesar Chavez Street,30.26099,-97.73579,4.92,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,145185,44652,4,2022,0,0,24,0.165306333
32463,30.2641_-97.7470,South 1st Street & West Cesar Chavez Street,30.26407,-97.74699,2.101,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,133989,44652,4,2022,0,0,7,0.052243095
32464,30.2653_-97.7477,West 2nd Street & Guadalupe Street,30.26529,-97.74768,1.123,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,99897,44652,4,2022,1,1.00103E-05,3,0.030030932
32465,30.2668_-97.7347,East 7th Street & North Interstate 35,30.26683,-97.73469,3.957,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,124793,44652,4,2022,0,0,17,0.13622559
32466,30.2671_-97.7393,East 6th Street & Trinity Street,30.2671,-97.73932,0.197,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,36847,44652,4,2022,0,0,3,0.081417754
32467,30.2678_-97.7456,Lavaca Street & West 5th Street,30.26781,-97.74558,1.311,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,79373,44652,4,2022,0,0,16,0.201579882
32468,30.2728_-97.7449,West 10th Street & Guadalupe Street,30.27276,-97.74489,2.077,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,157640,44652,4,2022,0,0,0,0
32469,30.2760_-97.7360,Trinity Street & East 15th Street,30.27603,-97.736,0.883,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,171382,44652,4,2022,0,0,13,0.07585394
32470,30.2784_-97.8059,Beaver Trail & Bee Caves Road,30.2784,-97.8059,0.203,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,177220,44652,4,2022,0,0,0,0
32471,30.2878_-97.7425,San Antonio Street & West 24th Street,30.28776,-97.74251,1.418,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,104482,44652,4,2022,0,0,2,0.019142053
32472,30.3044_-97.8412,Barton Creek Boulevard & Bee Caves Road,30.30439,-97.8412,0.247,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,278578,44652,4,2022,0,0,0,0
32473,30.3070_-97.7246,Duval Street,30.307,-97.72461,0.078,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,75168,44652,4,2022,1,1.33035E-05,10,0.133035334
32474,30.3078_-97.7516,West 35th Street & Jefferson Street,30.30777,-97.75162,0.11,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,126301,44652,4,2022,0,0,2,0.015835187
32475,30.3219_-97.6890,Berkman Drive & East US Highway 290,30.32193,-97.68904,0.165,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,66454,44652,4,2022,0,0,4,0.060192013
32476,30.3287_-97.6594,Tuscany Way & East US Highway 290,30.32868,-97.65942,0.315,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,65046,44652,4,2022,0,0,4,0.061494942
32477,30.3301_-97.7399,Shoalmont Drive & Burnet Road,30.33007,-97.73992,0.739,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,62684,44652,4,2022,0,0,2,0.031906069
32478,30.3346_-97.7492,Allandale Road & Shoal Creek Boulevard,30.33461,-97.74916,0.242,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,117890,44652,4,2022,0,0,4,0.033929935
32479,30.3454_-97.7375,Pegram Avenue & Burnet Road,30.3454,-97.73754,0.051,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,89929,44652,4,2022,1,1.11199E-05,12,0.133438602
32480,30.3508_-97.6760,East Rundberg Lane & Cameron Road,30.35079,-97.676,0.193,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,142618,44652,4,2022,0,0,9,0.063105639
32481,30.3600_-97.6918,East Rundberg Lane,30.36002,-97.69182,0.38,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,93661,44652,4,2022,1,1.06768E-05,17,0.181505643
32482,30.3908_-97.6591,East Yager Lane & Thompkins Drive,30.39081,-97.65909,0.097,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,42858,44652,4,2022,0,0,5,0.116664333
32483,30.3924_-97.7256,West Braker Lane & Exploration Way,30.39238,-97.72564,0.134,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,146210,44652,4,2022,0,0,10,0.068394775
32484,30.3953_-97.7204,Kramer Lane & Burnet Road,30.39526,-97.72042,0.232,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,103469,44652,4,2022,1,9.66473E-06,17,0.164300418
32485,30.3955_-97.7321,West Braker Lane,30.39548,-97.73213,0.157,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,225906,44652,4,2022,0,0,1,0.00442662
32486,30.4031_-97.7003,Metric Boulevard & Bittern Hollow,30.4031,-97.70035,0.028,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,73644,44652,4,2022,0,0,4,0.054315355
32487,30.4083_-97.6970,Cedar Bend Drive & Metric Boulevard,30.40827,-97.69699,0.962,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,79407,44652,4,2022,2,2.51867E-05,11,0.13852683
32488,30.4107_-97.6955,Metric Boulevard,30.4107,-97.69548,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,72743,44652,4,2022,0,0,5,0.068735136
32489,30.4206_-97.7046,North Mopac Expressway,30.42062,-97.70462,0.371,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,145342,44652,4,2022,2,1.37606E-05,12,0.082563884
32490,30.4218_-97.6658,West Howard Lane & Center Line Road,30.4218,-97.66583,0.197,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,136827,44652,4,2022,0,0,15,0.109627486
32491,30.4295_-97.7591,Research Boulevard,30.4295,-97.75907,0.538,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,80884,44652,4,2022,0,0,2,0.024726769
32492,30.4404_-97.6988,North Mopac Expressway,30.44041,-97.6988,0.377,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,121822,44652,4,2022,0,0,8,0.065669583
32493,30.4563_-97.7666,Anderson Mill Road,30.45628,-97.7666,0.078,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,87800,44652,4,2022,0,0,1,0.011389522
32494,30.4768_-97.7650,North Ranch Road 620,30.47685,-97.76496,1.675,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,232017,44652,4,2022,3,1.29301E-05,17,0.073270493
32495,30.1725_-97.7995,West Slaughter Lane & South 1st Street,30.17248,-97.79953,1.665,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,201480,44652,4,2022,0,0,18,0.089338892
32496,30.2012_-97.7092,Burleson Road & Smith School Road,30.20117,-97.70918,0.033,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,116959,44652,4,2022,1,8.55E-06,8,0.068400038
32497,30.2085_-97.7815,West Stassney Lane & South 1st Street,30.20848,-97.78152,1.11,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,158750,44652,4,2022,1,6.29921E-06,15,0.094488189
32498,30.2175_-97.7673,South Congress Avenue & East Saint Elmo Road,30.21753,-97.76732,0.057,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,129702,44652,4,2022,0,0,3,0.023129944
32499,30.2188_-97.6912,East Riverside Drive & East Ben White Boulevard,30.21882,-97.69124,1.179,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,152476,44652,4,2022,0,0,5,0.032792046
32500,30.2360_-97.7247,East Riverside Drive,30.23597,-97.72467,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,114317,44652,4,2022,0,0,2,0.017495211
32501,30.2432_-97.7293,Parker Lane & East Riverside Drive,30.24322,-97.72931,0.101,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,108758,44652,4,2022,0,0,23,0.211478696
32502,30.2609_-97.7585,Barton Springs Road & South Lamar Boulevard,30.26085,-97.75852,1.238,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,200304,44652,4,2022,0,0,19,0.094855819
32503,30.2699_-97.7421,Congress Avenue & West 8th Street,30.26991,-97.74212,0.347,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,51346,44652,4,2022,0,0,4,0.077902855
32504,30.2706_-97.7445,West 8th Street & Lavaca Street,30.27059,-97.74454,0.132,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,49527,44652,4,2022,1,2.0191E-05,6,0.121146042
32505,30.2711_-97.7390,San Jacinto Boulevard & East 10th Street,30.27113,-97.73901,0.29,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,35110,44652,4,2022,0,0,1,0.028481914
32506,30.2714_-97.7401,East 10th Street & Brazos Street,30.27143,-97.74011,0.714,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,12461,44652,4,2022,0,0,0,0
32507,30.2718_-97.7328,North Interstate 35,30.27183,-97.73282,2.104,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,96619,44652,4,2022,0,0,7,0.072449518
32508,30.2794_-97.7412,Lavaca Street & West 17th Street,30.27945,-97.74125,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,33803,44652,4,2022,0,0,3,0.088749519
32509,30.2797_-97.7423,West 17th Street & Guadalupe Street,30.27975,-97.74232,0.747,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,59417,44652,4,2022,0,0,1,0.0168302
32510,30.2799_-97.8073,Westbank Drive & Bee Caves Road,30.27993,-97.80728,0.444,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,187729,44652,4,2022,0,0,0,0
32511,30.2845_-97.7182,Manor Road & Chestnut Avenue,30.28445,-97.71818,1.527,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,65995,44652,4,2022,0,0,1,0.015152663
32512,30.2863_-97.7646,Winsted Lane,30.28628,-97.76461,0.791,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,145930,44652,4,2022,0,0,1,0.006852601
32513,30.2885_-97.7528,West 24th Street & North Lamar Boulevard,30.28854,-97.75279,0.775,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,235889,44652,4,2022,0,0,9,0.038153538
